product_id,product_category_name,product_name,product_price
577,Category Extra 56,Samsung Product Model 56,925.7
578,Category Extra 77,Dell Product Model 77,1197.23
579,Category Extra 96,Nike Product Model 96,1862.61
580,Backpacks,Nike Travel Backpack,856.77
581,Cookware,Puma Stainless Steel Pot,471.47
582,Category Extra 99,Samsung Product Model 99,2554.63
583,Category Extra 61,Canon Product Model 61,1659.51
584,Dresses,Lenovo Summer Dress,329.67
585,Skincare,Philips Cleanser,1027.19
586,Fitness,Nike Dumbbell Set,689.98
587,Category Extra 100,Bosch Product Model 100,16.74
588,Dresses,Bosch Summer Dress,2682.78
589,Category Extra 63,Nike Product Model 63,817.11
590,Category Extra 81,LG Product Model 81,2089.93
591,Office Supplies,Puma Stapler,768.75
592,Category Extra 64,Adidas Product Model 64,2282.4
593,Category Extra 91,KitchenAid Product Model 91,2968.29
594,Microwaves,KitchenAid Convection Microwave,966.64
595,Category Extra 52,KitchenAid Product Model 52,661.07
596,Category Extra 99,Adidas Product Model 99,1540.26
597,Tablets,Canon Surface Go,1612.65
598,Kitchen Appliances,Sony Blender,2261.7
599,Category Extra 56,Philips Product Model 56,1074.22
600,Kitchen Appliances,Nike Air Fryer,2914.44
601,Beds,Adidas Platform Bed,1712.96
602,Tablets,Apple Galaxy Tab,2735.0
603,Category Extra 98,Dell Product Model 98,2269.92
604,Office Supplies,Adidas Notebook,126.27
605,Pet Supplies,Philips Cat Tree,2964.64
606,Motorcycle,Bosch Riding Gloves,1244.47
607,Office Chairs,Puma Ergonomic Chair,1077.8
608,Category Extra 78,Samsung Product Model 78,1909.79
609,Microwaves,Dell Countertop Microwave,554.67
610,Category Extra 59,Samsung Product Model 59,2409.65
611,Office Supplies,Asus Notebook,761.53
612,Category Extra 55,Asus Product Model 55,175.77
613,Office Supplies,HP Desk Organizer,57.13
614,Category Extra 61,Nike Product Model 61,2240.05
615,Category Extra 63,HP Product Model 63,2088.92
616,Category Extra 73,Asus Product Model 73,1768.4
617,Category Extra 53,Bosch Product Model 53,270.65
618,Category Extra 75,KitchenAid Product Model 75,2755.22
619,Category Extra 58,Asus Product Model 58,2240.33
620,Category Extra 96,Nike Product Model 96,1975.35
621,Pet Supplies,Dell Dog Bed,2635.93
622,Category Extra 83,Apple Product Model 83,778.3
623,Category Extra 87,Philips Product Model 87,901.18
624,Category Extra 75,Dell Product Model 75,199.11
625,Baby Products,Bosch Baby Stroller,1253.1
626,Category Extra 51,Apple Product Model 51,31.7
627,Video Games,Sony Adventure Game,129.64
628,Laptops,Samsung Inspiron,875.33
629,Pet Supplies,Bosch Dog Bed,1102.33
630,Garden,Apple Plant Pot,252.79
631,Printers,Philips Laser Printer,677.77
632,Art Supplies,KitchenAid Acrylic Paint Set,1185.78
633,Category Extra 82,LG Product Model 82,1542.33
634,Art Supplies,Samsung Acrylic Paint Set,2302.42
635,T-Shirts,Samsung Polo Shirt,1685.19
636,Refrigerators,Adidas Side-by-Side Refrigerator,2264.01
637,Category Extra 92,Philips Product Model 92,492.36
638,Category Extra 71,Apple Product Model 71,964.5
639,Groceries,Bosch Organic Rice,984.68
640,Category Extra 61,KitchenAid Product Model 61,796.58
641,Category Extra 75,Apple Product Model 75,998.69
642,Laptops,Canon ThinkPad,2778.58
643,Category Extra 70,Adidas Product Model 70,1210.97
644,Category Extra 83,Nike Product Model 83,162.1
645,Category Extra 83,Bosch Product Model 83,595.25
646,Category Extra 78,Puma Product Model 78,2673.42
647,Category Extra 83,Lenovo Product Model 83,211.2
648,Automotive,Adidas Phone Mount,1037.82
649,Cycling,LG Road Bike Helmet,317.29
650,Toys,Philips Building Blocks,2627.36
651,Category Extra 98,Dell Product Model 98,851.28
652,Gaming,Philips Gaming Controller,2156.61
653,Washing Machines,Canon Front Load Washer,613.5
654,Category Extra 71,Adidas Product Model 71,1948.49
655,Beds,Apple King Bed Frame,1762.94
656,Skincare,Canon Cleanser,309.41
657,Watches,KitchenAid Sports Watch,1312.66
658,Category Extra 64,KitchenAid Product Model 64,2525.52
659,Tablets,Bosch Lenovo Tab,35.66
660,Category Extra 80,Philips Product Model 80,2290.94
661,Tools,Samsung Cordless Drill,2942.03
662,Dresses,Asus Casual Dress,976.06
663,Category Extra 71,Nike Product Model 71,1459.39
664,Sneakers,LG Lifestyle Sneakers,734.5
665,Category Extra 100,Philips Product Model 100,422.93
666,Category Extra 51,Puma Product Model 51,2174.65
667,Category Extra 93,Puma Product Model 93,1910.05
668,Category Extra 84,Adidas Product Model 84,2376.33
669,Category Extra 55,HP Product Model 55,1646.19
670,Televisions,Samsung OLED TV,2666.47
671,Category Extra 71,Samsung Product Model 71,1902.83
672,Perfume,Puma Eau de Parfum,2266.44
673,Board Games,Sony Strategy Board Game,2212.11
674,Category Extra 61,Bosch Product Model 61,975.97
675,Books,LG History Book,1153.51
676,Category Extra 71,Samsung Product Model 71,1157.45
677,Category Extra 60,Canon Product Model 60,2790.41
678,Category Extra 77,Adidas Product Model 77,2367.6
679,Gaming,Samsung Gaming Controller,38.99
680,Office Supplies,Samsung Notebook,842.94
681,Category Extra 79,KitchenAid Product Model 79,2346.86
682,Jeans,Asus Slim Fit Jeans,534.18
683,Tools,Dell Cordless Drill,1905.63
684,Category Extra 60,Puma Product Model 60,2404.75
685,Tea,KitchenAid Black Tea,531.64
686,Category Extra 96,Nike Product Model 96,2372.57
687,Category Extra 68,Apple Product Model 68,2114.23
688,Office Supplies,Bosch Stapler,583.41
689,Category Extra 100,KitchenAid Product Model 100,2449.68
690,Category Extra 61,Asus Product Model 61,777.94
691,Category Extra 58,Adidas Product Model 58,2672.27
692,Category Extra 100,Dell Product Model 100,2202.63
693,Category Extra 74,Asus Product Model 74,1645.2
694,Skincare,Sony Night Cream,2020.08
695,Category Extra 99,Apple Product Model 99,1404.45
696,Category Extra 87,Apple Product Model 87,1925.44
697,Printers,Samsung Laser Printer,600.7
698,Monitors,Samsung UltraSharp,191.41
699,Televisions,Puma QLED TV,1168.39
700,Category Extra 100,Bosch Product Model 100,1369.02
701,Backpacks,Lenovo Hiking Backpack,2862.16
702,Category Extra 94,Apple Product Model 94,457.42
703,Sneakers,Puma Training Shoes,2128.99
704,Category Extra 53,Adidas Product Model 53,2687.49
705,Category Extra 70,KitchenAid Product Model 70,1940.58
706,Smartphones,KitchenAid OnePlus,770.96
707,Category Extra 62,LG Product Model 62,1491.36
708,Category Extra 60,Asus Product Model 60,2823.35
709,Category Extra 72,Nike Product Model 72,2919.94
710,Cycling,KitchenAid Road Bike Helmet,523.93
711,Category Extra 74,Adidas Product Model 74,680.81
712,Baby Products,HP Baby Stroller,298.9
713,Board Games,Sony Family Board Game,2887.03
714,Category Extra 96,Nike Product Model 96,1925.26
715,Baby Products,Philips Baby Stroller,2878.37
716,Keyboards,KitchenAid Wireless Keyboard,1880.76
717,Category Extra 67,Nike Product Model 67,406.22
718,Category Extra 91,Sony Product Model 91,2404.9
719,Art Supplies,Lenovo Sketchbook,2445.85
720,Automotive,Canon Car Vacuum,2049.78
721,Tea,Puma Green Tea,712.52
722,Keyboards,KitchenAid Gaming Keyboard,687.08
723,Jeans,Bosch Skinny Jeans,2303.4
724,Category Extra 54,Sony Product Model 54,160.2
725,Category Extra 67,Lenovo Product Model 67,730.74
726,Garden,Puma Garden Hose,2916.15
727,Printers,KitchenAid All-in-One Printer,1008.47
728,Office Chairs,Dell Executive Chair,1407.74
729,Category Extra 63,Lenovo Product Model 63,2798.88
730,Washing Machines,Apple Front Load Washer,1958.58
731,Cycling,Bosch Road Bike Helmet,590.4
732,Perfume,Nike Eau de Parfum,1533.85
733,Category Extra 64,Puma Product Model 64,1239.26
734,Garden,Lenovo Plant Pot,153.04
735,Category Extra 81,KitchenAid Product Model 81,429.75
736,Motorcycle,Sony Riding Gloves,2114.25
737,Category Extra 55,Lenovo Product Model 55,1709.66
738,Category Extra 51,Sony Product Model 51,734.95
739,Watches,Adidas Analog Watch,1925.27
740,Mice,Lenovo Wireless Mouse,375.53
741,Pet Supplies,Puma Cat Tree,2275.34
742,Pet Supplies,LG Pet Carrier,1009.08
743,Category Extra 88,Lenovo Product Model 88,148.35
744,Beauty,Bosch Face Serum,2097.98
745,Office Supplies,Dell Notebook,1352.55
746,Cameras,Puma DSLR Camera,2802.68
747,Category Extra 54,Philips Product Model 54,1412.07
748,Category Extra 94,Nike Product Model 94,829.31
749,Category Extra 52,Philips Product Model 52,2253.52
750,Garden,Asus Plant Pot,1122.36
751,Office Supplies,Bosch Desk Organizer,2035.22
752,Office Supplies,Nike Desk Organizer,1504.84
753,Category Extra 88,Adidas Product Model 88,1523.09
754,Category Extra 90,LG Product Model 90,436.98
755,Category Extra 89,Sony Product Model 89,2263.36
756,Category Extra 100,Samsung Product Model 100,1251.23
757,Category Extra 85,Dell Product Model 85,247.35
758,Category Extra 60,Dell Product Model 60,155.56
759,Cycling,Apple Road Bike Helmet,2875.72
760,Office Supplies,Canon Stapler,2442.22
761,Category Extra 69,Sony Product Model 69,1861.29
762,Backpacks,Dell Laptop Backpack,2259.98
763,Category Extra 61,Nike Product Model 61,2983.11
764,Printers,Canon All-in-One Printer,2432.62
765,Beauty,Philips Face Serum,72.34
766,Video Games,Asus Adventure Game,1456.54
767,Category Extra 61,HP Product Model 61,1752.45
768,Beds,Philips King Bed Frame,1505.87
769,Category Extra 65,Philips Product Model 65,1692.01
770,Category Extra 67,KitchenAid Product Model 67,2318.33
771,Sofas,LG Loveseat,734.35
772,Category Extra 73,Philips Product Model 73,1985.65
773,Vacuum Cleaners,Canon Robot Vacuum,2552.12
774,Category Extra 80,Sony Product Model 80,756.75
775,Monitors,Nike Odyssey,623.14
776,Refrigerators,Adidas French Door Refrigerator,1748.17
777,Category Extra 91,Canon Product Model 91,880.04
778,Category Extra 95,Adidas Product Model 95,750.0
779,Watches,Philips Analog Watch,196.75
780,Category Extra 56,Canon Product Model 56,1358.49
781,Tea,Sony Black Tea,2811.38
782,Tablets,Lenovo iPad,2395.37
783,Dresses,HP Summer Dress,2137.16
784,Category Extra 78,Canon Product Model 78,644.6
785,Laptops,Asus Pavilion,2864.84
786,Category Extra 55,Samsung Product Model 55,1629.27
787,Category Extra 77,Philips Product Model 77,614.22
788,Category Extra 71,Philips Product Model 71,547.79
789,Smartphones,LG OnePlus,237.62
790,Baby Products,HP Baby Stroller,581.82
791,Jackets,Dell Bomber Jacket,1631.5
792,Category Extra 53,Samsung Product Model 53,507.64
793,Category Extra 93,Dell Product Model 93,1472.74
794,Category Extra 72,Lenovo Product Model 72,1739.66
795,Category Extra 64,KitchenAid Product Model 64,1365.55
796,Skincare,Dell Cleanser,1580.48
797,Category Extra 55,Bosch Product Model 55,1238.43
798,Laptops,Samsung MacBook,2676.2
799,Vacuum Cleaners,Philips Cordless Vacuum,1353.58
800,Category Extra 52,Philips Product Model 52,2699.14
801,Category Extra 74,Bosch Product Model 74,393.89
802,Category Extra 95,Asus Product Model 95,196.59
803,Coffee,Apple Ground Coffee,566.46
804,Category Extra 71,Apple Product Model 71,139.97
805,Category Extra 75,Asus Product Model 75,1865.44
806,Printers,HP Laser Printer,2892.61
807,Perfume,Adidas Eau de Toilette,1510.46
808,Jackets,Puma Rain Jacket,1849.58
809,Category Extra 89,Adidas Product Model 89,1673.0
810,Smartphones,Apple iPhone,1931.16
811,Tablets,Apple Galaxy Tab,2164.7
812,Tools,LG Tool Kit,563.72
813,Category Extra 78,Lenovo Product Model 78,2680.55
814,Category Extra 60,LG Product Model 60,2312.43
815,Category Extra 56,Sony Product Model 56,323.22
816,Beauty,Nike Face Serum,1867.4
817,Category Extra 52,Nike Product Model 52,917.63
818,Smartphones,HP Pixel,154.06
819,Coffee,Apple Espresso Beans,1626.2
820,Printers,KitchenAid Laser Printer,2274.38
821,Category Extra 85,Nike Product Model 85,40.48
822,Category Extra 91,Sony Product Model 91,2614.93
823,Beauty,Puma Lipstick,285.71
824,Category Extra 71,Asus Product Model 71,57.68
825,Motorcycle,Philips Motorcycle Helmet,2748.05
826,Board Games,Bosch Family Board Game,1099.22
827,Tea,Canon Green Tea,1618.66
828,Coffee,LG Ground Coffee,335.83
829,Category Extra 93,Dell Product Model 93,2752.51
830,Category Extra 52,Nike Product Model 52,431.59
831,Headphones,Dell QuietComfort,2998.63
832,Category Extra 73,Lenovo Product Model 73,2573.59
833,Category Extra 68,HP Product Model 68,542.85
834,Board Games,Philips Strategy Board Game,2111.01
835,Vacuum Cleaners,Apple Cordless Vacuum,1862.61
836,Keyboards,Puma Gaming Keyboard,752.37
837,Art Supplies,Adidas Acrylic Paint Set,1325.35
838,Category Extra 92,Lenovo Product Model 92,615.49
839,Tools,Sony Tool Kit,747.96
840,Category Extra 100,Canon Product Model 100,722.37
841,Cameras,Lenovo Mirrorless Camera,2486.25
842,Category Extra 99,LG Product Model 99,752.67
843,Monitors,Canon ProArt,555.8
844,Category Extra 88,HP Product Model 88,1054.17
845,Laptops,HP Inspiron,217.99
846,Perfume,Canon Eau de Toilette,395.1
847,Category Extra 97,Nike Product Model 97,173.24
848,Televisions,Philips QLED TV,1744.09
849,Category Extra 71,Adidas Product Model 71,1030.46
850,Beds,Puma King Bed Frame,2086.88
851,Category Extra 87,LG Product Model 87,1737.57
852,Category Extra 64,Dell Product Model 64,521.22
853,Sneakers,Samsung Lifestyle Sneakers,2966.31
854,Category Extra 82,Samsung Product Model 82,2437.8
855,Tools,Sony Cordless Drill,1661.09
856,Category Extra 93,Lenovo Product Model 93,1074.85
857,Board Games,Puma Strategy Board Game,1324.29
858,Category Extra 69,Dell Product Model 69,2056.62
859,Board Games,Philips Family Board Game,1117.25
860,Smartphones,Puma Galaxy,1789.69
861,Vacuum Cleaners,Philips Robot Vacuum,1917.77
862,Category Extra 69,Lenovo Product Model 69,295.15
863,Category Extra 75,Adidas Product Model 75,989.12
864,Gaming,HP Gaming Controller,1081.67
865,Baby Products,Nike Baby Monitor,2489.84
866,Printers,Puma All-in-One Printer,2064.2
867,Tablets,Lenovo iPad,1112.09
868,Category Extra 73,Nike Product Model 73,201.98
869,Mice,Dell Gaming Mouse,2784.96
870,Category Extra 86,Samsung Product Model 86,98.62
871,Category Extra 82,Puma Product Model 82,1598.67
872,Category Extra 66,Samsung Product Model 66,2530.97
873,Category Extra 56,Nike Product Model 56,521.58
874,Dresses,Apple Casual Dress,32.92
875,Vacuum Cleaners,Puma Cordless Vacuum,57.27
876,Category Extra 58,Adidas Product Model 58,726.8
877,Automotive,Canon Car Vacuum,800.94
878,Category Extra 99,Lenovo Product Model 99,769.33
879,Refrigerators,Apple Mini Fridge,1537.83
880,Tools,Canon Tool Kit,1362.08
881,Tablets,Apple Galaxy Tab,2693.63
882,Vacuum Cleaners,LG Robot Vacuum,2646.15
883,Cameras,Philips DSLR Camera,1953.97
884,Board Games,HP Family Board Game,2531.27
885,T-Shirts,KitchenAid Graphic Tee,2968.96
886,Toys,Philips Puzzle Set,552.86
887,Category Extra 72,Asus Product Model 72,135.11
888,Camping,Samsung Camping Tent,1939.37
889,Category Extra 95,Lenovo Product Model 95,361.82
890,Beauty,Sony Face Serum,314.37
891,Laptops,HP ThinkPad,1994.41
892,Category Extra 69,Bosch Product Model 69,972.5
893,Category Extra 68,Dell Product Model 68,612.82
894,Category Extra 56,Dell Product Model 56,651.1
895,Washing Machines,Lenovo Top Load Washer,307.98
896,Perfume,Bosch Eau de Parfum,1341.35
897,Laptops,Canon Pavilion,2447.46
898,Automotive,Samsung Phone Mount,2214.78
899,Skincare,HP Night Cream,1897.03
900,Smartphones,Bosch Galaxy,1193.88
901,Category Extra 55,KitchenAid Product Model 55,2168.08
902,Category Extra 91,Asus Product Model 91,808.39
903,Automotive,Philips Phone Mount,882.59
904,Jackets,Adidas Denim Jacket,495.68
905,Vacuum Cleaners,Asus Cordless Vacuum,219.57
906,Category Extra 99,Bosch Product Model 99,722.01
907,Video Games,Apple Sports Game,2432.03
908,Sofas,Puma Sectional Sofa,2523.11
909,Groceries,Puma Pasta Pack,1718.07
910,Books,Lenovo Science Fiction Novel,2194.14
911,Category Extra 64,Asus Product Model 64,1206.35
912,Tea,Nike Black Tea,2611.99
913,Laptops,Bosch ZenBook,165.22
914,Coffee,Bosch Ground Coffee,1749.89
915,Office Chairs,Puma Mesh Chair,1896.75
916,Desks,Samsung Computer Desk,2832.95
917,Category Extra 57,Nike Product Model 57,2559.79
918,Backpacks,KitchenAid Hiking Backpack,140.04
919,Camping,Canon Camping Tent,517.76
920,Category Extra 91,Samsung Product Model 91,2411.75
921,Washing Machines,Apple Top Load Washer,1414.3
922,Category Extra 71,Lenovo Product Model 71,99.27
923,Category Extra 59,Nike Product Model 59,146.48
924,Category Extra 60,Lenovo Product Model 60,424.39
925,Category Extra 80,Puma Product Model 80,1317.43
926,Garden,Canon Plant Pot,2011.21
927,Dresses,Philips Summer Dress,158.96
928,Category Extra 53,HP Product Model 53,1322.21
929,Category Extra 51,HP Product Model 51,91.83
930,Category Extra 93,LG Product Model 93,2331.68
931,Category Extra 68,Philips Product Model 68,2122.59
932,Category Extra 54,Puma Product Model 54,1467.54
933,Category Extra 74,Canon Product Model 74,1463.19
934,Category Extra 56,Nike Product Model 56,1270.11
935,Motorcycle,Samsung Riding Gloves,2606.12
936,Category Extra 98,KitchenAid Product Model 98,2716.32
937,Category Extra 86,Sony Product Model 86,2332.28
938,Tools,Samsung Cordless Drill,1629.41
939,Monitors,Puma Odyssey,155.82
940,Category Extra 68,Dell Product Model 68,2048.31
941,Refrigerators,Sony Side-by-Side Refrigerator,1631.21
942,Automotive,Philips Car Vacuum,2602.96
943,Cycling,LG Road Bike Helmet,2111.86
944,Lighting,Adidas Floor Lamp,297.56
945,Category Extra 59,Apple Product Model 59,1011.3
946,Office Supplies,HP Notebook,1352.07
947,Garden,Bosch Garden Hose,1390.73
948,Video Games,Adidas Sports Game,345.94
949,Groceries,Nike Pasta Pack,1159.04
950,Category Extra 78,Nike Product Model 78,661.61
951,Category Extra 75,Canon Product Model 75,1173.61
952,Jackets,Asus Rain Jacket,1220.27
953,Category Extra 65,Philips Product Model 65,2401.51
954,Category Extra 91,Philips Product Model 91,311.29
955,Category Extra 63,Dell Product Model 63,2599.15
956,Cycling,Adidas Road Bike Helmet,305.93
957,Category Extra 78,Apple Product Model 78,2481.44
958,Category Extra 68,LG Product Model 68,941.26
959,Office Chairs,Asus Mesh Chair,37.58
960,Groceries,Sony Olive Oil,2503.03
961,Backpacks,Canon Laptop Backpack,2320.08
962,Office Chairs,Samsung Executive Chair,2030.18
963,Category Extra 94,Nike Product Model 94,2838.02
964,Category Extra 72,Bosch Product Model 72,2046.28
965,Baby Products,HP Baby Monitor,1848.38
966,Watches,LG Sports Watch,733.83
967,Fitness,HP Yoga Mat,2718.85
968,Category Extra 100,Adidas Product Model 100,2509.3
969,Gaming,Asus Gaming Controller,1647.1
